Time	x1	x2
12.09	0.09994	0.00233
12.092	0.09995	0.00233
12.094	0.09995	0.00234
12.096	0.09996	0.00234
12.098	0.09996	0.00235
12.1	0.09997	0.00235
12.102	0.09997	0.00235
12.104	0.09998	0.00235
12.106	0.09998	0.00235
12.108	0.09999	0.00235
12.11	0.09999	0.00235
12.112	0.09999	0.00234
12.114	0.1	0.00234
12.116	0.1	0.00234
12.118	0.10001	0.00233
12.12	0.10001	0.00232
12.122	0.10002	0.00232
12.124	0.10002	0.00231
12.126	0.10003	0.0023
12.128	0.10003	0.00229
12.13	0.10004	0.00227
12.132	0.10004	0.00226
12.134	0.10005	0.00225
12.136	0.10005	0.00224
12.138	0.10005	0.00222
12.14	0.10006	0.0022
12.142	0.10006	0.00219
12.144	0.10007	0.00217
12.146	0.10007	0.00215
12.148	0.10008	0.00213
12.15	0.10008	0.00211
12.152	0.10008	0.00209
12.154	0.10009	0.00207
12.156	0.10009	0.00205
12.158	0.1001	0.00203
12.16	0.1001	0.002
12.162	0.1001	0.00198
12.164	0.10011	0.00195
12.166	0.10011	0.00193
12.168	0.10012	0.0019
12.17	0.10012	0.00187
12.172	0.10012	0.00184
12.174	0.10013	0.00182
12.176	0.10013	0.00179
12.178	0.10013	0.00176
12.18	0.10014	0.00172
12.182	0.10014	0.00169
12.184	0.10015	0.00166
12.186	0.10015	0.00163
12.188	0.10015	0.0016
12.19	0.10015	0.00156
12.192	0.10016	0.00153
12.194	0.10016	0.00149
12.196	0.10016	0.00146
12.198	0.10017	0.00142
12.2	0.10017	0.00138
12.202	0.10017	0.00135
12.204	0.10017	0.00131
12.206	0.10018	0.00127
12.208	0.10018	0.00123
12.21	0.10018	0.0012
12.212	0.10018	0.00116
12.214	0.10019	0.00112
12.216	0.10019	0.00108
12.218	0.10019	0.00104
12.22	0.10019	0.001
12.222	0.1002	0.00096
12.224	0.1002	0.00091
12.226	0.1002	0.00087
12.228	0.1002	0.00083
12.23	0.1002	0.00079
12.232	0.1002	0.00075
12.234	0.10021	0.0007
12.236	0.10021	0.00066
12.238	0.10021	0.00062
12.24	0.10021	0.00058
12.242	0.10021	0.00053
12.244	0.10021	0.00049
12.246	0.10021	0.00045
12.248	0.10021	0.0004
12.25	0.10021	0.00036
12.252	0.10021	0.00032
12.254	0.10022	0.00027
12.256	0.10022	0.00023
12.258	0.10022	0.00019
12.26	0.10022	0.00014
12.262	0.10022	0.0001
12.264	0.10022	0.00006
12.266	0.10022	0.00001
12.268	0.10022	-0.00003
12.27	0.10022	-0.00007
12.272	0.10022	-0.00012
12.274	0.10022	-0.00016
12.276	0.10022	-0.0002
12.278	0.10022	-0.00025
12.28	0.10021	-0.00029
12.282	0.10021	-0.00033
12.284	0.10021	-0.00037
12.286	0.10021	-0.00041
12.288	0.10021	-0.00046
12.29	0.10021	-0.0005
12.292	0.10021	-0.00054
12.294	0.10021	-0.00058
12.296	0.10021	-0.00062
12.298	0.10021	-0.00066
12.3	0.1002	-0.0007
12.302	0.1002	-0.00074
12.304	0.1002	-0.00078
12.306	0.1002	-0.00082
12.308	0.1002	-0.00086
12.31	0.1002	-0.00089
12.312	0.1002	-0.00093
12.314	0.10019	-0.00097
12.316	0.10019	-0.001
12.318	0.10019	-0.00104
12.32	0.10019	-0.00108
12.322	0.10018	-0.00111
12.324	0.10018	-0.00115
12.326	0.10018	-0.00118
12.328	0.10018	-0.00121
12.33	0.10018	-0.00125
12.332	0.10017	-0.00128
12.334	0.10017	-0.00131
12.336	0.10017	-0.00134
12.338	0.10017	-0.00137
12.34	0.10016	-0.0014
12.342	0.10016	-0.00143
12.344	0.10016	-0.00146
12.346	0.10015	-0.00149
12.348	0.10015	-0.00151
12.35	0.10015	-0.00154
12.352	0.10014	-0.00157
12.354	0.10014	-0.00159
12.356	0.10014	-0.00162
12.358	0.10013	-0.00164
12.36	0.10013	-0.00166
12.362	0.10013	-0.00169
12.364	0.10012	-0.00171
12.366	0.10012	-0.00173
12.368	0.10012	-0.00175
12.37	0.10011	-0.00177
12.372	0.10011	-0.00179
12.374	0.10011	-0.00181
12.376	0.1001	-0.00183
12.378	0.1001	-0.00184
12.38	0.1001	-0.00186
12.382	0.10009	-0.00187
12.384	0.10009	-0.00189
12.386	0.10008	-0.0019
12.388	0.10008	-0.00191
12.39	0.10008	-0.00193
12.392	0.10007	-0.00194
12.394	0.10007	-0.00195
12.396	0.10007	-0.00196
12.398	0.10006	-0.00197
12.4	0.10006	-0.00197
12.402	0.10005	-0.00198
12.404	0.10005	-0.00199
12.406	0.10005	-0.00199
12.408	0.10004	-0.002
12.41	0.10004	-0.002
12.412	0.10003	-0.002
12.414	0.10003	-0.00201
12.416	0.10003	-0.00201
12.418	0.10002	-0.00201
12.42	0.10002	-0.00201
12.422	0.10001	-0.00201
12.424	0.10001	-0.00201
12.426	0.10001	-0.002
12.428	0.1	-0.002
12.43	0.1	-0.002
12.432	0.09999	-0.00199
12.434	0.09999	-0.00199
12.436	0.09999	-0.00198
12.438	0.09998	-0.00197
12.44	0.09998	-0.00196
12.442	0.09997	-0.00196
12.444	0.09997	-0.00195
12.446	0.09997	-0.00194
12.448	0.09996	-0.00193
12.45	0.09996	-0.00191
12.452	0.09995	-0.0019
12.454	0.09995	-0.00189
12.456	0.09995	-0.00187
12.458	0.09994	-0.00186
12.46	0.09994	-0.00184
12.462	0.09994	-0.00183
12.464	0.09993	-0.00181
12.466	0.09993	-0.00179
12.468	0.09993	-0.00178
12.47	0.09992	-0.00176
12.472	0.09992	-0.00174
12.474	0.09991	-0.00172
12.476	0.09991	-0.0017
12.478	0.09991	-0.00167
12.48	0.0999	-0.00165
12.482	0.0999	-0.00163
12.484	0.0999	-0.00161
12.486	0.09989	-0.00158
12.488	0.09989	-0.00156
12.49	0.09989	-0.00153
12.492	0.09989	-0.00151
12.494	0.09988	-0.00148
12.496	0.09988	-0.00145
12.498	0.09988	-0.00143
12.5	0.09987	-0.0014
12.502	0.09987	-0.00137
12.504	0.09987	-0.00134
12.506	0.09987	-0.00131
12.508	0.09986	-0.00128
12.51	0.09986	-0.00125
12.512	0.09986	-0.00122
12.514	0.09986	-0.00119
12.516	0.09985	-0.00116
12.518	0.09985	-0.00113
12.52	0.09985	-0.0011
12.522	0.09985	-0.00106
12.524	0.09984	-0.00103
12.526	0.09984	-0.001
12.528	0.09984	-0.00096
12.53	0.09984	-0.00093
12.532	0.09984	-0.0009
12.534	0.09984	-0.00086
12.536	0.09983	-0.00083
12.538	0.09983	-0.00079
12.54	0.09983	-0.00076
12.542	0.09983	-0.00072
12.544	0.09983	-0.00068
12.546	0.09983	-0.00065
12.548	0.09982	-0.00061
12.55	0.09982	-0.00058
12.552	0.09982	-0.00054
12.554	0.09982	-0.0005
12.556	0.09982	-0.00047
12.558	0.09982	-0.00043
12.56	0.09982	-0.00039
12.562	0.09982	-0.00036
12.564	0.09982	-0.00032
12.566	0.09982	-0.00028
12.568	0.09982	-0.00024
12.57	0.09982	-0.00021
12.572	0.09982	-0.00017
12.574	0.09982	-0.00013
12.576	0.09981	-0.00009
12.578	0.09981	-0.00006
12.58	0.09981	-0.00002
12.582	0.09981	0.00002
12.584	0.09981	0.00005
12.586	0.09981	0.00009
12.588	0.09982	0.00013
12.59	0.09982	0.00016
12.592	0.09982	0.0002
12.594	0.09982	0.00024
12.596	0.09982	0.00027
12.598	0.09982	0.00031
12.6	0.09982	0.00034
12.602	0.09982	0.00038
12.604	0.09982	0.00042
12.606	0.09982	0.00045
12.608	0.09982	0.00049
12.61	0.09982	0.00052
12.612	0.09982	0.00055
12.614	0.09982	0.00059
12.616	0.09983	0.00062
12.618	0.09983	0.00066
12.62	0.09983	0.00069
12.622	0.09983	0.00072
12.624	0.09983	0.00075
12.626	0.09983	0.00079
12.628	0.09983	0.00082
12.63	0.09984	0.00085
12.632	0.09984	0.00088
12.634	0.09984	0.00091
12.636	0.09984	0.00094
12.638	0.09984	0.00097
12.64	0.09985	0.001
12.642	0.09985	0.00103
12.644	0.09985	0.00106
12.646	0.09985	0.00108
12.648	0.09985	0.00111
12.65	0.09986	0.00114
12.652	0.09986	0.00116
12.654	0.09986	0.00119
12.656	0.09986	0.00122
12.658	0.09987	0.00124
12.66	0.09987	0.00126
12.662	0.09987	0.00129
12.664	0.09987	0.00131
12.666	0.09988	0.00133
12.668	0.09988	0.00136
12.67	0.09988	0.00138
12.672	0.09988	0.0014
12.674	0.09989	0.00142
12.676	0.09989	0.00144
12.678	0.09989	0.00146
12.68	0.0999	0.00147
12.682	0.0999	0.00149
12.684	0.0999	0.00151
12.686	0.0999	0.00152
12.688	0.09991	0.00154
12.69	0.09991	0.00156
12.692	0.09991	0.00157
12.694	0.09992	0.00158
12.696	0.09992	0.0016
12.698	0.09992	0.00161
12.7	0.09993	0.00162
12.702	0.09993	0.00163
12.704	0.09993	0.00164
12.706	0.09994	0.00165
12.708	0.09994	0.00166
12.71	0.09994	0.00167
12.712	0.09995	0.00168
12.714	0.09995	0.00168
12.716	0.09995	0.00169
12.718	0.09996	0.0017
12.72	0.09996	0.0017
12.722	0.09996	0.00171
12.724	0.09997	0.00171
12.726	0.09997	0.00171
12.728	0.09997	0.00171
12.73	0.09998	0.00172
12.732	0.09998	0.00172
12.734	0.09998	0.00172
12.736	0.09999	0.00172
12.738	0.09999	0.00172
12.74	0.09999	0.00171
12.742	0.1	0.00171
12.744	0.1	0.00171
12.746	0.1	0.0017
12.748	0.10001	0.0017
12.75	0.10001	0.00169
12.752	0.10001	0.00169
12.754	0.10002	0.00168
12.756	0.10002	0.00167
12.758	0.10002	0.00167
12.76	0.10003	0.00166
12.762	0.10003	0.00165
12.764	0.10003	0.00164
12.766	0.10004	0.00163
12.768	0.10004	0.00162
12.77	0.10004	0.0016
12.772	0.10005	0.00159
12.774	0.10005	0.00158
12.776	0.10005	0.00157
12.778	0.10006	0.00155
12.78	0.10006	0.00154
12.782	0.10006	0.00152
12.784	0.10007	0.00151
12.786	0.10007	0.00149
12.788	0.10007	0.00147
12.79	0.10008	0.00145
12.792	0.10008	0.00144
12.794	0.10008	0.00142
12.796	0.10008	0.0014
12.798	0.10009	0.00138
12.8	0.10009	0.00136
12.802	0.10009	0.00134
12.804	0.10009	0.00132
12.806	0.1001	0.00129
12.808	0.1001	0.00127
12.81	0.1001	0.00125
12.812	0.1001	0.00123
12.814	0.10011	0.0012
12.816	0.10011	0.00118
12.818	0.10011	0.00115
12.82	0.10011	0.00113
12.822	0.10012	0.0011
12.824	0.10012	0.00108
12.826	0.10012	0.00105
12.828	0.10012	0.00103
12.83	0.10012	0.001
12.832	0.10013	0.00097
12.834	0.10013	0.00094
12.836	0.10013	0.00092
12.838	0.10013	0.00089
12.84	0.10013	0.00086
12.842	0.10014	0.00083
12.844	0.10014	0.0008
12.846	0.10014	0.00077
12.848	0.10014	0.00074
12.85	0.10014	0.00071
12.852	0.10014	0.00068
12.854	0.10014	0.00065
12.856	0.10015	0.00062
12.858	0.10015	0.00059
12.86	0.10015	0.00056
12.862	0.10015	0.00053
12.864	0.10015	0.0005
12.866	0.10015	0.00047
12.868	0.10015	0.00044
12.87	0.10015	0.00041
12.872	0.10015	0.00038
12.874	0.10015	0.00034
12.876	0.10016	0.00031
12.878	0.10016	0.00028
12.88	0.10016	0.00025
12.882	0.10016	0.00022
12.884	0.10016	0.00019
12.886	0.10016	0.00015
12.888	0.10016	0.00012
12.89	0.10016	0.00009
12.892	0.10016	0.00006
12.894	0.10016	0.00003
12.896	0.10016	-0.00001
12.898	0.10016	-0.00004
12.9	0.10016	-0.00007
12.902	0.10016	-0.0001
12.904	0.10016	-0.00013
12.906	0.10016	-0.00016
12.908	0.10016	-0.00019
12.91	0.10016	-0.00022
12.912	0.10016	-0.00026
12.914	0.10016	-0.00029
12.916	0.10016	-0.00032
12.918	0.10015	-0.00035
12.92	0.10015	-0.00038
12.922	0.10015	-0.00041
12.924	0.10015	-0.00044
12.926	0.10015	-0.00047
12.928	0.10015	-0.0005
12.93	0.10015	-0.00052
12.932	0.10015	-0.00055
12.934	0.10015	-0.00058
12.936	0.10015	-0.00061
12.938	0.10014	-0.00064
12.94	0.10014	-0.00066
12.942	0.10014	-0.00069
12.944	0.10014	-0.00072
12.946	0.10014	-0.00074
12.948	0.10014	-0.00077
12.95	0.10014	-0.0008
12.952	0.10013	-0.00082
12.954	0.10013	-0.00085
12.956	0.10013	-0.00087
12.958	0.10013	-0.0009
12.96	0.10013	-0.00092
12.962	0.10013	-0.00094
12.964	0.10012	-0.00097
12.966	0.10012	-0.00099
12.968	0.10012	-0.00101
12.97	0.10012	-0.00103
12.972	0.10012	-0.00105
12.974	0.10011	-0.00107
12.976	0.10011	-0.00109
12.978	0.10011	-0.00111
12.98	0.10011	-0.00113
12.982	0.1001	-0.00115
12.984	0.1001	-0.00117
12.986	0.1001	-0.00119
12.988	0.1001	-0.00121
12.99	0.10009	-0.00122
12.992	0.10009	-0.00124
12.994	0.10009	-0.00126
12.996	0.10009	-0.00127
12.998	0.10008	-0.00129
13	0.10008	-0.0013
13.002	0.10008	-0.00131
13.004	0.10008	-0.00133
13.006	0.10007	-0.00134
13.008	0.10007	-0.00135
13.01	0.10007	-0.00136
13.012	0.10007	-0.00137
13.014	0.10006	-0.00138
13.016	0.10006	-0.00139
13.018	0.10006	-0.0014
13.02	0.10006	-0.00141
13.022	0.10005	-0.00142
13.024	0.10005	-0.00142
13.026	0.10005	-0.00143
13.028	0.10004	-0.00144
13.03	0.10004	-0.00144
13.032	0.10004	-0.00145
13.034	0.10004	-0.00145
13.036	0.10003	-0.00146
13.038	0.10003	-0.00146
13.04	0.10003	-0.00146
13.042	0.10002	-0.00146
13.044	0.10002	-0.00147
13.046	0.10002	-0.00147
13.048	0.10001	-0.00147
13.05	0.10001	-0.00147
13.052	0.10001	-0.00147
13.054	0.10001	-0.00146
13.056	0.1	-0.00146
13.058	0.1	-0.00146
13.06	0.1	-0.00146
13.062	0.09999	-0.00145
13.064	0.09999	-0.00145
13.066	0.09999	-0.00144
13.068	0.09999	-0.00144
13.07	0.09998	-0.00143
13.072	0.09998	-0.00143
13.074	0.09998	-0.00142
13.076	0.09997	-0.00141
13.078	0.09997	-0.0014
13.08	0.09997	-0.00139
13.082	0.09997	-0.00138
13.084	0.09996	-0.00137
13.086	0.09996	-0.00136
13.088	0.09996	-0.00135
13.09	0.09995	-0.00134
13.092	0.09995	-0.00133
13.094	0.09995	-0.00132
13.096	0.09995	-0.0013
13.098	0.09994	-0.00129
13.1	0.09994	-0.00128
13.102	0.09994	-0.00126
13.104	0.09994	-0.00125
13.106	0.09993	-0.00123
13.108	0.09993	-0.00122
13.11	0.09993	-0.0012
13.112	0.09993	-0.00118
13.114	0.09992	-0.00116
13.116	0.09992	-0.00115
13.118	0.09992	-0.00113
13.12	0.09992	-0.00111
13.122	0.09992	-0.00109
13.124	0.09991	-0.00107
13.126	0.09991	-0.00105
13.128	0.09991	-0.00103
13.13	0.09991	-0.00101
13.132	0.09991	-0.00099
13.134	0.0999	-0.00097
13.136	0.0999	-0.00095
13.138	0.0999	-0.00093
13.14	0.0999	-0.00091
13.142	0.0999	-0.00088
13.144	0.09989	-0.00086
13.146	0.09989	-0.00084
13.148	0.09989	-0.00081
13.15	0.09989	-0.00079
13.152	0.09989	-0.00077
13.154	0.09989	-0.00074
13.156	0.09988	-0.00072
13.158	0.09988	-0.00069
13.16	0.09988	-0.00067
13.162	0.09988	-0.00064
13.164	0.09988	-0.00062
13.166	0.09988	-0.00059
13.168	0.09988	-0.00057
13.17	0.09988	-0.00054
13.172	0.09987	-0.00051
13.174	0.09987	-0.00049
13.176	0.09987	-0.00046
13.178	0.09987	-0.00044
13.18	0.09987	-0.00041
13.182	0.09987	-0.00038
13.184	0.09987	-0.00036
13.186	0.09987	-0.00033
13.188	0.09987	-0.0003
13.19	0.09987	-0.00027
13.192	0.09987	-0.00025
13.194	0.09987	-0.00022
13.196	0.09987	-0.00019
13.198	0.09987	-0.00017
13.2	0.09987	-0.00014
13.202	0.09987	-0.00011
13.204	0.09986	-0.00008
13.206	0.09986	-0.00006
13.208	0.09986	-0.00003
13.21	0.09986	0
13.212	0.09986	0.00002
13.214	0.09986	0.00005
13.216	0.09986	0.00008
13.218	0.09987	0.0001
13.22	0.09987	0.00013
13.222	0.09987	0.00016
13.224	0.09987	0.00018
13.226	0.09987	0.00021
13.228	0.09987	0.00024
13.23	0.09987	0.00026
13.232	0.09987	0.00029
13.234	0.09987	0.00031
13.236	0.09987	0.00034
13.238	0.09987	0.00037
13.24	0.09987	0.00039
13.242	0.09987	0.00042
13.244	0.09987	0.00044
13.246	0.09987	0.00047
13.248	0.09987	0.00049
13.25	0.09988	0.00051
13.252	0.09988	0.00054
13.254	0.09988	0.00056
13.256	0.09988	0.00058
13.258	0.09988	0.00061
13.26	0.09988	0.00063
13.262	0.09988	0.00065
13.264	0.09988	0.00067
13.266	0.09988	0.0007
13.268	0.09989	0.00072
13.27	0.09989	0.00074
13.272	0.09989	0.00076
13.274	0.09989	0.00078
13.276	0.09989	0.0008
13.278	0.09989	0.00082
13.28	0.0999	0.00084
13.282	0.0999	0.00086
13.284	0.0999	0.00088
13.286	0.0999	0.0009
13.288	0.0999	0.00091
13.29	0.0999	0.00093
13.292	0.09991	0.00095
13.294	0.09991	0.00096
13.296	0.09991	0.00098
13.298	0.09991	0.001
13.3	0.09991	0.00101
13.302	0.09992	0.00103
13.304	0.09992	0.00104
13.306	0.09992	0.00106
13.308	0.09992	0.00107
13.31	0.09992	0.00108
13.312	0.09993	0.00109
13.314	0.09993	0.00111
13.316	0.09993	0.00112
13.318	0.09993	0.00113
13.32	0.09994	0.00114
13.322	0.09994	0.00115
13.324	0.09994	0.00116
13.326	0.09994	0.00117
13.328	0.09995	0.00118
13.33	0.09995	0.00119
13.332	0.09995	0.0012
13.334	0.09995	0.0012
13.336	0.09995	0.00121
13.338	0.09996	0.00122
13.34	0.09996	0.00122
13.342	0.09996	0.00123
13.344	0.09996	0.00123
13.346	0.09997	0.00124
13.348	0.09997	0.00124
13.35	0.09997	0.00124
13.352	0.09997	0.00125
13.354	0.09998	0.00125
13.356	0.09998	0.00125
13.358	0.09998	0.00125
13.36	0.09998	0.00125
13.362	0.09999	0.00125
13.364	0.09999	0.00125
13.366	0.09999	0.00125
13.368	0.09999	0.00125
13.37	0.1	0.00125
13.372	0.1	0.00125
13.374	0.1	0.00125
13.376	0.1	0.00124
13.378	0.10001	0.00124
13.38	0.10001	0.00123
13.382	0.10001	0.00123
13.384	0.10001	0.00122
13.386	0.10002	0.00122
13.388	0.10002	0.00121
13.39	0.10002	0.00121
13.392	0.10002	0.0012
13.394	0.10003	0.00119
13.396	0.10003	0.00118
13.398	0.10003	0.00118
13.4	0.10003	0.00117
13.402	0.10004	0.00116
13.404	0.10004	0.00115
13.406	0.10004	0.00114
13.408	0.10004	0.00113
13.41	0.10004	0.00112
13.412	0.10005	0.00111
13.414	0.10005	0.00109
13.416	0.10005	0.00108
13.418	0.10005	0.00107
13.42	0.10006	0.00106
13.422	0.10006	0.00104
13.424	0.10006	0.00103
13.426	0.10006	0.00101
13.428	0.10006	0.001
13.43	0.10007	0.00098
13.432	0.10007	0.00097
13.434	0.10007	0.00095
13.436	0.10007	0.00094
13.438	0.10007	0.00092
13.44	0.10008	0.0009
13.442	0.10008	0.00089
13.444	0.10008	0.00087
13.446	0.10008	0.00085
13.448	0.10008	0.00083
13.45	0.10008	0.00082
13.452	0.10009	0.0008
13.454	0.10009	0.00078
13.456	0.10009	0.00076
13.458	0.10009	0.00074
13.46	0.10009	0.00072
13.462	0.10009	0.0007
13.464	0.10009	0.00068
13.466	0.1001	0.00066
13.468	0.1001	0.00064
13.47	0.1001	0.00062
13.472	0.1001	0.0006
13.474	0.1001	0.00058
13.476	0.1001	0.00056
13.478	0.1001	0.00053
13.48	0.1001	0.00051
13.482	0.10011	0.00049
13.484	0.10011	0.00047
13.486	0.10011	0.00045
13.488	0.10011	0.00042
13.49	0.10011	0.0004
13.492	0.10011	0.00038
13.494	0.10011	0.00036
13.496	0.10011	0.00033
13.498	0.10011	0.00031
13.5	0.10011	0.00029
13.502	0.10011	0.00026
13.504	0.10011	0.00024
13.506	0.10011	0.00022
13.508	0.10011	0.00019
13.51	0.10011	0.00017
13.512	0.10011	0.00015
13.514	0.10011	0.00012
13.516	0.10012	0.0001
13.518	0.10012	0.00008
13.52	0.10012	0.00006
13.522	0.10012	0.00003
13.524	0.10012	0.00001
13.526	0.10012	-0.00001
13.528	0.10012	-0.00004
13.53	0.10012	-0.00006
13.532	0.10012	-0.00008
13.534	0.10012	-0.00011
13.536	0.10011	-0.00013
13.538	0.10011	-0.00015
13.54	0.10011	-0.00017
13.542	0.10011	-0.0002
13.544	0.10011	-0.00022
13.546	0.10011	-0.00024
13.548	0.10011	-0.00026
13.55	0.10011	-0.00028
13.552	0.10011	-0.00031
13.554	0.10011	-0.00033
13.556	0.10011	-0.00035
13.558	0.10011	-0.00037
13.56	0.10011	-0.00039
13.562	0.10011	-0.00041
13.564	0.10011	-0.00043
13.566	0.10011	-0.00045
13.568	0.10011	-0.00047
13.57	0.1001	-0.00049
13.572	0.1001	-0.00051
13.574	0.1001	-0.00053
13.576	0.1001	-0.00055
13.578	0.1001	-0.00057
13.58	0.1001	-0.00059
13.582	0.1001	-0.00061
13.584	0.1001	-0.00063
13.586	0.1001	-0.00064
13.588	0.10009	-0.00066
13.59	0.10009	-0.00068
13.592	0.10009	-0.0007
13.594	0.10009	-0.00071
13.596	0.10009	-0.00073
13.598	0.10009	-0.00075
13.6	0.10009	-0.00076
13.602	0.10008	-0.00078
13.604	0.10008	-0.00079
13.606	0.10008	-0.00081
13.608	0.10008	-0.00082
13.61	0.10008	-0.00083
13.612	0.10008	-0.00085
13.614	0.10007	-0.00086
13.616	0.10007	-0.00087
13.618	0.10007	-0.00089
13.62	0.10007	-0.0009
13.622	0.10007	-0.00091
13.624	0.10006	-0.00092
13.626	0.10006	-0.00093
13.628	0.10006	-0.00094
13.63	0.10006	-0.00095
13.632	0.10006	-0.00096
13.634	0.10006	-0.00097
13.636	0.10005	-0.00098
13.638	0.10005	-0.00099
13.64	0.10005	-0.001
13.642	0.10005	-0.00101
13.644	0.10005	-0.00101
13.646	0.10004	-0.00102
13.648	0.10004	-0.00103
13.65	0.10004	-0.00103
13.652	0.10004	-0.00104
13.654	0.10004	-0.00104
13.656	0.10003	-0.00105
13.658	0.10003	-0.00105
13.66	0.10003	-0.00106
13.662	0.10003	-0.00106
13.664	0.10002	-0.00106
13.666	0.10002	-0.00106
13.668	0.10002	-0.00107
13.67	0.10002	-0.00107
13.672	0.10002	-0.00107
13.674	0.10001	-0.00107
13.676	0.10001	-0.00107
13.678	0.10001	-0.00107
13.68	0.10001	-0.00107
13.682	0.10001	-0.00107
13.684	0.1	-0.00107
13.686	0.1	-0.00107
13.688	0.1	-0.00106
13.69	0.1	-0.00106
13.692	0.09999	-0.00106
13.694	0.09999	-0.00106
13.696	0.09999	-0.00105
13.698	0.09999	-0.00105
13.7	0.09999	-0.00104
13.702	0.09998	-0.00104
13.704	0.09998	-0.00103
13.706	0.09998	-0.00103
13.708	0.09998	-0.00102
13.71	0.09998	-0.00101
13.712	0.09997	-0.00101
13.714	0.09997	-0.001
13.716	0.09997	-0.00099
13.718	0.09997	-0.00098
13.72	0.09997	-0.00098
13.722	0.09996	-0.00097
13.724	0.09996	-0.00096
13.726	0.09996	-0.00095
13.728	0.09996	-0.00094
13.73	0.09996	-0.00093
13.732	0.09995	-0.00092
13.734	0.09995	-0.00091
13.736	0.09995	-0.00089
13.738	0.09995	-0.00088
13.74	0.09995	-0.00087
13.742	0.09995	-0.00086
13.744	0.09994	-0.00084
13.746	0.09994	-0.00083
13.748	0.09994	-0.00082
13.75	0.09994	-0.0008
13.752	0.09994	-0.00079
13.754	0.09994	-0.00078
13.756	0.09993	-0.00076
13.758	0.09993	-0.00075
13.76	0.09993	-0.00073
13.762	0.09993	-0.00072
13.764	0.09993	-0.0007
13.766	0.09993	-0.00069
13.768	0.09993	-0.00067
13.77	0.09992	-0.00065
13.772	0.09992	-0.00064
13.774	0.09992	-0.00062
13.776	0.09992	-0.0006
13.778	0.09992	-0.00059
13.78	0.09992	-0.00057
13.782	0.09992	-0.00055
13.784	0.09992	-0.00053
13.786	0.09992	-0.00052
13.788	0.09991	-0.0005
13.79	0.09991	-0.00048
13.792	0.09991	-0.00046
13.794	0.09991	-0.00044
13.796	0.09991	-0.00042
13.798	0.09991	-0.0004
13.8	0.09991	-0.00039
13.802	0.09991	-0.00037
13.804	0.09991	-0.00035
13.806	0.09991	-0.00033
13.808	0.09991	-0.00031
13.81	0.09991	-0.00029
13.812	0.0999	-0.00027
13.814	0.0999	-0.00025
13.816	0.0999	-0.00023
13.818	0.0999	-0.00021
13.82	0.0999	-0.00019
13.822	0.0999	-0.00017
13.824	0.0999	-0.00015
13.826	0.0999	-0.00013
13.828	0.0999	-0.00011
13.83	0.0999	-0.00009
13.832	0.0999	-0.00007
13.834	0.0999	-0.00005
13.836	0.0999	-0.00003
13.838	0.0999	-0.00001
13.84	0.0999	0.00001
13.842	0.0999	0.00003
13.844	0.0999	0.00005
13.846	0.0999	0.00007
13.848	0.0999	0.00009
13.85	0.0999	0.0001
13.852	0.0999	0.00012
13.854	0.0999	0.00014
13.856	0.0999	0.00016
13.858	0.0999	0.00018
13.86	0.0999	0.0002
13.862	0.0999	0.00022
13.864	0.0999	0.00024
13.866	0.0999	0.00026
13.868	0.09991	0.00028
13.87	0.09991	0.00029
13.872	0.09991	0.00031
13.874	0.09991	0.00033
13.876	0.09991	0.00035
13.878	0.09991	0.00037
13.88	0.09991	0.00038
13.882	0.09991	0.0004
13.884	0.09991	0.00042
13.886	0.09991	0.00043
13.888	0.09991	0.00045
13.89	0.09991	0.00047
13.892	0.09991	0.00048
13.894	0.09992	0.0005
13.896	0.09992	0.00052
13.898	0.09992	0.00053
13.9	0.09992	0.00055
13.902	0.09992	0.00056
13.904	0.09992	0.00058
13.906	0.09992	0.00059
13.908	0.09992	0.00061
13.91	0.09992	0.00062
13.912	0.09993	0.00063
13.914	0.09993	0.00065
13.916	0.09993	0.00066
13.918	0.09993	0.00067
13.92	0.09993	0.00069
13.922	0.09993	0.0007
13.924	0.09993	0.00071
13.926	0.09994	0.00072
13.928	0.09994	0.00073
13.93	0.09994	0.00074
13.932	0.09994	0.00075
13.934	0.09994	0.00076
13.936	0.09994	0.00077
13.938	0.09994	0.00078
13.94	0.09995	0.00079
13.942	0.09995	0.0008
13.944	0.09995	0.00081
13.946	0.09995	0.00082
13.948	0.09995	0.00083
13.95	0.09995	0.00084
13.952	0.09996	0.00084
13.954	0.09996	0.00085
13.956	0.09996	0.00086
13.958	0.09996	0.00086
13.96	0.09996	0.00087
13.962	0.09996	0.00088
13.964	0.09997	0.00088
13.966	0.09997	0.00089
13.968	0.09997	0.00089
13.97	0.09997	0.00089
13.972	0.09997	0.0009
13.974	0.09997	0.0009
13.976	0.09998	0.0009
13.978	0.09998	0.00091
13.98	0.09998	0.00091
13.982	0.09998	0.00091
13.984	0.09998	0.00091
13.986	0.09999	0.00091
13.988	0.09999	0.00091
13.99	0.09999	0.00092
13.992	0.09999	0.00092
13.994	0.09999	0.00092
13.996	0.09999	0.00091
13.998	0.1	0.00091
14	0.1	0.00091
14.002	0.1	0.00091
14.004	0.1	0.00091
14.006	0.1	0.00091
14.008	0.10001	0.0009
14.01	0.10001	0.0009
14.012	0.10001	0.0009
14.014	0.10001	0.00089
14.016	0.10001	0.00089
14.018	0.10001	0.00088
14.02	0.10002	0.00088
14.022	0.10002	0.00087
14.024	0.10002	0.00087
14.026	0.10002	0.00086
