Time	Distance	Velocity
10.422	-0.00713	-0.01119
10.424	-0.00715	-0.01113
10.426	-0.00717	-0.01106
10.428	-0.00719	-0.011
10.43	-0.00722	-0.01093
10.432	-0.00724	-0.01087
10.434	-0.00726	-0.0108
10.436	-0.00728	-0.01074
10.438	-0.0073	-0.01067
10.44	-0.00732	-0.01061
10.442	-0.00734	-0.01054
10.444	-0.00737	-0.01048
10.446	-0.00739	-0.01041
10.448	-0.00741	-0.01035
10.45	-0.00743	-0.01028
10.452	-0.00745	-0.01022
10.454	-0.00747	-0.01015
10.456	-0.00749	-0.01009
10.458	-0.00751	-0.01002
10.46	-0.00753	-0.00996
10.462	-0.00755	-0.00989
10.464	-0.00757	-0.00982
10.466	-0.00759	-0.00976
10.468	-0.00761	-0.00969
10.47	-0.00763	-0.00963
10.472	-0.00765	-0.00956
10.474	-0.00767	-0.0095
10.476	-0.00768	-0.00943
10.478	-0.0077	-0.00937
10.48	-0.00772	-0.0093
10.482	-0.00774	-0.00924
10.484	-0.00776	-0.00918
10.486	-0.00778	-0.00911
10.488	-0.0078	-0.00905
10.49	-0.00781	-0.00898
10.492	-0.00783	-0.00892
10.494	-0.00785	-0.00885
10.496	-0.00787	-0.00879
10.498	-0.00788	-0.00872
10.5	-0.0079	-0.00866
10.502	-0.00792	-0.00859
10.504	-0.00794	-0.00853
10.506	-0.00795	-0.00846
10.508	-0.00797	-0.0084
10.51	-0.00799	-0.00833
10.512	-0.008	-0.00827
10.514	-0.00802	-0.0082
10.516	-0.00804	-0.00814
10.518	-0.00805	-0.00808
10.52	-0.00807	-0.00801
10.522	-0.00808	-0.00795
10.524	-0.0081	-0.00788
10.526	-0.00812	-0.00782
10.528	-0.00813	-0.00775
10.53	-0.00815	-0.00769
10.532	-0.00816	-0.00762
10.534	-0.00818	-0.00756
10.536	-0.00819	-0.0075
10.538	-0.00821	-0.00743
10.54	-0.00822	-0.00737
10.542	-0.00824	-0.0073
10.544	-0.00825	-0.00724
10.546	-0.00827	-0.00718
10.548	-0.00828	-0.00711
10.55	-0.00829	-0.00705
10.552	-0.00831	-0.00698
10.554	-0.00832	-0.00692
10.556	-0.00834	-0.00686
10.558	-0.00835	-0.00679
10.56	-0.00836	-0.00673
10.562	-0.00838	-0.00667
10.564	-0.00839	-0.0066
10.566	-0.0084	-0.00654
10.568	-0.00842	-0.00648
10.57	-0.00843	-0.00641
10.572	-0.00844	-0.00635
10.574	-0.00845	-0.00629
10.576	-0.00847	-0.00622
10.578	-0.00848	-0.00616
10.58	-0.00849	-0.0061
10.582	-0.0085	-0.00603
10.584	-0.00852	-0.00597
10.586	-0.00853	-0.00591
10.588	-0.00854	-0.00584
10.59	-0.00855	-0.00578
10.592	-0.00856	-0.00572
10.594	-0.00857	-0.00565
10.596	-0.00858	-0.00559
10.598	-0.0086	-0.00553
10.6	-0.00861	-0.00547
10.602	-0.00862	-0.0054
10.604	-0.00863	-0.00534
10.606	-0.00864	-0.00528
10.608	-0.00865	-0.00522
10.61	-0.00866	-0.00515
10.612	-0.00867	-0.00509
10.614	-0.00868	-0.00503
10.616	-0.00869	-0.00497
10.618	-0.0087	-0.00491
10.62	-0.00871	-0.00484
10.622	-0.00872	-0.00478
10.624	-0.00873	-0.00472
10.626	-0.00874	-0.00466
10.628	-0.00875	-0.0046
10.63	-0.00876	-0.00454
10.632	-0.00877	-0.00447
10.634	-0.00877	-0.00441
10.636	-0.00878	-0.00435
10.638	-0.00879	-0.00429
10.64	-0.0088	-0.00423
10.642	-0.00881	-0.00417
10.644	-0.00882	-0.00411
10.646	-0.00883	-0.00404
10.648	-0.00883	-0.00398
10.65	-0.00884	-0.00392
10.652	-0.00885	-0.00386
10.654	-0.00886	-0.0038
10.656	-0.00886	-0.00374
10.658	-0.00887	-0.00368
10.66	-0.00888	-0.00362
10.662	-0.00889	-0.00356
10.664	-0.00889	-0.0035
10.666	-0.0089	-0.00344
10.668	-0.00891	-0.00338
10.67	-0.00891	-0.00332
10.672	-0.00892	-0.00326
10.674	-0.00893	-0.0032
10.676	-0.00893	-0.00314
10.678	-0.00894	-0.00308
10.68	-0.00895	-0.00302
10.682	-0.00895	-0.00296
10.684	-0.00896	-0.0029
10.686	-0.00896	-0.00284
10.688	-0.00897	-0.00278
10.69	-0.00897	-0.00272
10.692	-0.00898	-0.00266
10.694	-0.00898	-0.0026
10.696	-0.00899	-0.00254
10.698	-0.009	-0.00248
10.7	-0.009	-0.00243
10.702	-0.009	-0.00237
10.704	-0.00901	-0.00231
10.706	-0.00901	-0.00225
10.708	-0.00902	-0.00219
10.71	-0.00902	-0.00213
10.712	-0.00903	-0.00207
10.714	-0.00903	-0.00202
10.716	-0.00904	-0.00196
10.718	-0.00904	-0.0019
10.72	-0.00904	-0.00184
10.722	-0.00905	-0.00178
10.724	-0.00905	-0.00173
10.726	-0.00905	-0.00167
10.728	-0.00906	-0.00161
10.73	-0.00906	-0.00155
10.732	-0.00906	-0.0015
10.734	-0.00907	-0.00144
10.736	-0.00907	-0.00138
10.738	-0.00907	-0.00132
10.74	-0.00907	-0.00127
10.742	-0.00908	-0.00121
10.744	-0.00908	-0.00115
10.746	-0.00908	-0.0011
10.748	-0.00908	-0.00104
10.75	-0.00908	-0.00098
10.752	-0.00909	-0.00093
10.754	-0.00909	-0.00087
10.756	-0.00909	-0.00081
10.758	-0.00909	-0.00076
10.76	-0.00909	-0.0007
10.762	-0.00909	-0.00065
10.764	-0.0091	-0.00059
10.766	-0.0091	-0.00053
10.768	-0.0091	-0.00048
10.77	-0.0091	-0.00042
10.772	-0.0091	-0.00037
10.774	-0.0091	-0.00031
10.776	-0.0091	-0.00026
10.778	-0.0091	-0.0002
10.78	-0.0091	-0.00015
10.782	-0.0091	-0.00009
10.784	-0.0091	-0.00004
10.786	-0.0091	0.00002
10.788	-0.0091	0.00007
10.79	-0.0091	0.00013
10.792	-0.0091	0.00018
10.794	-0.0091	0.00023
10.796	-0.0091	0.00029
10.798	-0.0091	0.00034
10.8	-0.0091	0.0004
10.802	-0.0091	0.00045
10.804	-0.0091	0.0005
10.806	-0.0091	0.00056
10.808	-0.0091	0.00061
10.81	-0.00909	0.00066
10.812	-0.00909	0.00072
10.814	-0.00909	0.00077
10.816	-0.00909	0.00082
10.818	-0.00909	0.00088
10.82	-0.00909	0.00093
10.822	-0.00908	0.00098
10.824	-0.00908	0.00103
10.826	-0.00908	0.00109
10.828	-0.00908	0.00114
10.83	-0.00908	0.00119
10.832	-0.00907	0.00124
10.834	-0.00907	0.00129
10.836	-0.00907	0.00135
10.838	-0.00907	0.0014
10.84	-0.00906	0.00145
10.842	-0.00906	0.0015
10.844	-0.00906	0.00155
10.846	-0.00905	0.0016
10.848	-0.00905	0.00165
10.85	-0.00905	0.0017
10.852	-0.00904	0.00176
10.854	-0.00904	0.00181
10.856	-0.00904	0.00186
10.858	-0.00903	0.00191
10.86	-0.00903	0.00196
10.862	-0.00902	0.00201
10.864	-0.00902	0.00206
10.866	-0.00902	0.00211
10.868	-0.00901	0.00216
10.87	-0.00901	0.00221
10.872	-0.009	0.00226
10.874	-0.009	0.00231
10.876	-0.00899	0.00236
10.878	-0.00899	0.00241
10.88	-0.00898	0.00245
10.882	-0.00898	0.0025
10.884	-0.00897	0.00255
10.886	-0.00897	0.0026
10.888	-0.00896	0.00265
10.89	-0.00896	0.0027
10.892	-0.00895	0.00275
10.894	-0.00895	0.00279
10.896	-0.00894	0.00284
10.898	-0.00894	0.00289
10.9	-0.00893	0.00294
10.902	-0.00892	0.00299
10.904	-0.00892	0.00303
10.906	-0.00891	0.00308
10.908	-0.00891	0.00313
10.91	-0.0089	0.00317
10.912	-0.00889	0.00322
10.914	-0.00889	0.00327
10.916	-0.00888	0.00332
10.918	-0.00887	0.00336
10.92	-0.00887	0.00341
10.922	-0.00886	0.00345
10.924	-0.00885	0.0035
10.926	-0.00885	0.00355
10.928	-0.00884	0.00359
10.93	-0.00883	0.00364
10.932	-0.00882	0.00368
10.934	-0.00882	0.00373
10.936	-0.00881	0.00377
10.938	-0.0088	0.00382
10.94	-0.00879	0.00387
10.942	-0.00879	0.00391
10.944	-0.00878	0.00395
10.946	-0.00877	0.004
10.948	-0.00876	0.00404
10.95	-0.00875	0.00409
10.952	-0.00875	0.00413
10.954	-0.00874	0.00418
10.956	-0.00873	0.00422
10.958	-0.00872	0.00426
10.96	-0.00871	0.00431
10.962	-0.0087	0.00435
10.964	-0.00869	0.0044
10.966	-0.00869	0.00444
10.968	-0.00868	0.00448
10.97	-0.00867	0.00453
10.972	-0.00866	0.00457
10.974	-0.00865	0.00461
10.976	-0.00864	0.00465
10.978	-0.00863	0.0047
10.98	-0.00862	0.00474
10.982	-0.00861	0.00478
10.984	-0.0086	0.00482
10.986	-0.00859	0.00486
10.988	-0.00858	0.00491
10.99	-0.00857	0.00495
10.992	-0.00856	0.00499
10.994	-0.00855	0.00503
10.996	-0.00854	0.00507
10.998	-0.00853	0.00511
11	-0.00852	0.00515
11.002	-0.00851	0.00519
11.004	-0.0085	0.00524
11.006	-0.00849	0.00528
11.008	-0.00848	0.00532
11.01	-0.00847	0.00536
11.012	-0.00846	0.0054
11.014	-0.00845	0.00544
11.016	-0.00844	0.00548
11.018	-0.00843	0.00552
11.02	-0.00842	0.00555
11.022	-0.0084	0.00559
11.024	-0.00839	0.00563
11.026	-0.00838	0.00567
11.028	-0.00837	0.00571
11.03	-0.00836	0.00575
11.032	-0.00835	0.00579
11.034	-0.00834	0.00583
11.036	-0.00832	0.00587
11.038	-0.00831	0.0059
11.04	-0.0083	0.00594
11.042	-0.00829	0.00598
11.044	-0.00828	0.00602
11.046	-0.00826	0.00605
11.048	-0.00825	0.00609
11.05	-0.00824	0.00613
11.052	-0.00823	0.00617
11.054	-0.00822	0.0062
11.056	-0.0082	0.00624
11.058	-0.00819	0.00628
11.06	-0.00818	0.00631
11.062	-0.00817	0.00635
11.064	-0.00815	0.00639
11.066	-0.00814	0.00642
11.068	-0.00813	0.00646
11.07	-0.00811	0.00649
11.072	-0.0081	0.00653
11.074	-0.00809	0.00656
11.076	-0.00807	0.0066
11.078	-0.00806	0.00664
11.08	-0.00805	0.00667
11.082	-0.00803	0.0067
11.084	-0.00802	0.00674
11.086	-0.00801	0.00677
11.088	-0.00799	0.00681
11.09	-0.00798	0.00684
11.092	-0.00797	0.00688
11.094	-0.00795	0.00691
11.096	-0.00794	0.00694
11.098	-0.00793	0.00698
11.1	-0.00791	0.00701
11.102	-0.0079	0.00705
11.104	-0.00788	0.00708
11.106	-0.00787	0.00711
11.108	-0.00785	0.00714
11.11	-0.00784	0.00718
11.112	-0.00783	0.00721
11.114	-0.00781	0.00724
11.116	-0.0078	0.00727
11.118	-0.00778	0.00731
11.12	-0.00777	0.00734
11.122	-0.00775	0.00737
11.124	-0.00774	0.0074
11.126	-0.00772	0.00743
11.128	-0.00771	0.00747
11.13	-0.00769	0.0075
11.132	-0.00768	0.00753
11.134	-0.00766	0.00756
11.136	-0.00765	0.00759
11.138	-0.00763	0.00762
11.14	-0.00762	0.00765
11.142	-0.0076	0.00768
11.144	-0.00759	0.00771
11.146	-0.00757	0.00774
11.148	-0.00756	0.00777
11.15	-0.00754	0.0078
11.152	-0.00752	0.00783
11.154	-0.00751	0.00786
11.156	-0.00749	0.00789
11.158	-0.00748	0.00792
11.16	-0.00746	0.00795
11.162	-0.00745	0.00798
11.164	-0.00743	0.008
11.166	-0.00741	0.00803
11.168	-0.0074	0.00806
11.17	-0.00738	0.00809
11.172	-0.00737	0.00812
11.174	-0.00735	0.00815
11.176	-0.00733	0.00817
11.178	-0.00732	0.0082
11.18	-0.0073	0.00823
11.182	-0.00728	0.00826
11.184	-0.00727	0.00828
11.186	-0.00725	0.00831
11.188	-0.00723	0.00834
11.19	-0.00722	0.00836
11.192	-0.0072	0.00839
11.194	-0.00718	0.00842
11.196	-0.00717	0.00844
11.198	-0.00715	0.00847
11.2	-0.00713	0.00849
11.202	-0.00712	0.00852
11.204	-0.0071	0.00855
11.206	-0.00708	0.00857
11.208	-0.00706	0.0086
11.21	-0.00705	0.00862
11.212	-0.00703	0.00865
11.214	-0.00701	0.00867
11.216	-0.007	0.0087
11.218	-0.00698	0.00872
11.22	-0.00696	0.00874
11.222	-0.00694	0.00877
11.224	-0.00693	0.00879
11.226	-0.00691	0.00882
11.228	-0.00689	0.00884
11.23	-0.00687	0.00886
11.232	-0.00685	0.00889
11.234	-0.00684	0.00891
11.236	-0.00682	0.00893
11.238	-0.0068	0.00896
11.24	-0.00678	0.00898
11.242	-0.00677	0.009
11.244	-0.00675	0.00902
11.246	-0.00673	0.00905
11.248	-0.00671	0.00907
11.25	-0.00669	0.00909
11.252	-0.00667	0.00911
11.254	-0.00666	0.00913
11.256	-0.00664	0.00916
11.258	-0.00662	0.00918
11.26	-0.0066	0.0092
11.262	-0.00658	0.00922
11.264	-0.00656	0.00924
11.266	-0.00655	0.00926
11.268	-0.00653	0.00928
11.27	-0.00651	0.0093
11.272	-0.00649	0.00932
11.274	-0.00647	0.00934
11.276	-0.00645	0.00936
11.278	-0.00643	0.00938
11.28	-0.00642	0.0094
11.282	-0.0064	0.00942
11.284	-0.00638	0.00944
11.286	-0.00636	0.00946
11.288	-0.00634	0.00948
11.29	-0.00632	0.0095
11.292	-0.0063	0.00952
11.294	-0.00628	0.00954
11.296	-0.00626	0.00956
11.298	-0.00624	0.00957
11.3	-0.00623	0.00959
11.302	-0.00621	0.00961
11.304	-0.00619	0.00963
11.306	-0.00617	0.00965
11.308	-0.00615	0.00966
11.31	-0.00613	0.00968
11.312	-0.00611	0.0097
11.314	-0.00609	0.00972
11.316	-0.00607	0.00973
11.318	-0.00605	0.00975
11.32	-0.00603	0.00977
11.322	-0.00601	0.00978
11.324	-0.00599	0.0098
11.326	-0.00597	0.00982
11.328	-0.00595	0.00983
11.33	-0.00593	0.00985
11.332	-0.00591	0.00986
11.334	-0.00589	0.00988
11.336	-0.00587	0.0099
11.338	-0.00585	0.00991
11.34	-0.00583	0.00993
11.342	-0.00581	0.00994
11.344	-0.00579	0.00996
11.346	-0.00578	0.00997
11.348	-0.00576	0.00999
11.35	-0.00574	0.01
11.352	-0.00572	0.01001
11.354	-0.0057	0.01003
11.356	-0.00567	0.01004
11.358	-0.00565	0.01006
11.36	-0.00563	0.01007
11.362	-0.00561	0.01008
11.364	-0.00559	0.0101
11.366	-0.00557	0.01011
11.368	-0.00555	0.01012
11.37	-0.00553	0.01014
11.372	-0.00551	0.01015
11.374	-0.00549	0.01016
11.376	-0.00547	0.01017
11.378	-0.00545	0.01019
11.38	-0.00543	0.0102
11.382	-0.00541	0.01021
11.384	-0.00539	0.01022
11.386	-0.00537	0.01024
11.388	-0.00535	0.01025
11.39	-0.00533	0.01026
11.392	-0.00531	0.01027
11.394	-0.00529	0.01028
11.396	-0.00527	0.01029
11.398	-0.00525	0.0103
11.4	-0.00523	0.01031
11.402	-0.00521	0.01032
11.404	-0.00519	0.01034
11.406	-0.00516	0.01035
11.408	-0.00514	0.01036
11.41	-0.00512	0.01037
11.412	-0.0051	0.01038
11.414	-0.00508	0.01039
11.416	-0.00506	0.0104
11.418	-0.00504	0.0104
11.42	-0.00502	0.01041
11.422	-0.005	0.01042
11.424	-0.00498	0.01043
11.426	-0.00496	0.01044
11.428	-0.00494	0.01045
11.43	-0.00492	0.01046
11.432	-0.00489	0.01047
11.434	-0.00487	0.01048
11.436	-0.00485	0.01048
11.438	-0.00483	0.01049
11.44	-0.00481	0.0105
11.442	-0.00479	0.01051
11.444	-0.00477	0.01052
11.446	-0.00475	0.01052
11.448	-0.00473	0.01053
11.45	-0.00471	0.01054
11.452	-0.00468	0.01054
11.454	-0.00466	0.01055
11.456	-0.00464	0.01056
11.458	-0.00462	0.01056
11.46	-0.0046	0.01057
11.462	-0.00458	0.01058
11.464	-0.00456	0.01058
11.466	-0.00454	0.01059
11.468	-0.00451	0.0106
11.47	-0.00449	0.0106
11.472	-0.00447	0.01061
11.474	-0.00445	0.01061
11.476	-0.00443	0.01062
11.478	-0.00441	0.01062
11.48	-0.00439	0.01063
11.482	-0.00437	0.01063
11.484	-0.00435	0.01064
11.486	-0.00432	0.01064
11.488	-0.0043	0.01065
11.49	-0.00428	0.01065
11.492	-0.00426	0.01066
11.494	-0.00424	0.01066
11.496	-0.00422	0.01067
11.498	-0.0042	0.01067
11.5	-0.00417	0.01067
11.502	-0.00415	0.01068
11.504	-0.00413	0.01068
11.506	-0.00411	0.01068
11.508	-0.00409	0.01069
11.51	-0.00407	0.01069
11.512	-0.00405	0.01069
11.514	-0.00403	0.0107
11.516	-0.004	0.0107
11.518	-0.00398	0.0107
11.52	-0.00396	0.0107
11.522	-0.00394	0.01071
11.524	-0.00392	0.01071
11.526	-0.0039	0.01071
11.528	-0.00388	0.01071
11.53	-0.00385	0.01071
11.532	-0.00383	0.01071
11.534	-0.00381	0.01072
11.536	-0.00379	0.01072
11.538	-0.00377	0.01072
11.54	-0.00375	0.01072
11.542	-0.00373	0.01072
11.544	-0.0037	0.01072
11.546	-0.00368	0.01072
11.548	-0.00366	0.01072
11.55	-0.00364	0.01072
11.552	-0.00362	0.01072
11.554	-0.0036	0.01072
11.556	-0.00357	0.01072
11.558	-0.00355	0.01072
11.56	-0.00353	0.01072
11.562	-0.00351	0.01072
11.564	-0.00349	0.01072
11.566	-0.00347	0.01072
11.568	-0.00345	0.01072
11.57	-0.00342	0.01072
11.572	-0.0034	0.01072
11.574	-0.00338	0.01072
11.576	-0.00336	0.01072
11.578	-0.00334	0.01072
11.58	-0.00332	0.01072
11.582	-0.0033	0.01071
11.584	-0.00327	0.01071
11.586	-0.00325	0.01071
11.588	-0.00323	0.01071
11.59	-0.00321	0.01071
11.592	-0.00319	0.0107
11.594	-0.00317	0.0107
11.596	-0.00315	0.0107
11.598	-0.00312	0.0107
11.6	-0.0031	0.01069
11.602	-0.00308	0.01069
11.604	-0.00306	0.01069
11.606	-0.00304	0.01068
11.608	-0.00302	0.01068
11.61	-0.003	0.01068
11.612	-0.00298	0.01067
11.614	-0.00295	0.01067
11.616	-0.00293	0.01067
11.618	-0.00291	0.01066
11.62	-0.00289	0.01066
11.622	-0.00287	0.01066
11.624	-0.00285	0.01065
11.626	-0.00283	0.01065
11.628	-0.0028	0.01064
11.63	-0.00278	0.01064
11.632	-0.00276	0.01063
11.634	-0.00274	0.01063
11.636	-0.00272	0.01062
11.638	-0.0027	0.01062
11.64	-0.00268	0.01061
11.642	-0.00266	0.01061
11.644	-0.00263	0.0106
11.646	-0.00261	0.0106
11.648	-0.00259	0.01059
11.65	-0.00257	0.01059
11.652	-0.00255	0.01058
11.654	-0.00253	0.01058
11.656	-0.00251	0.01057
11.658	-0.00249	0.01056
11.66	-0.00247	0.01056
11.662	-0.00244	0.01055
11.664	-0.00242	0.01054
11.666	-0.0024	0.01054
11.668	-0.00238	0.01053
11.67	-0.00236	0.01052
11.672	-0.00234	0.01052
11.674	-0.00232	0.01051
11.676	-0.0023	0.0105
11.678	-0.00228	0.0105
11.68	-0.00226	0.01049
11.682	-0.00223	0.01048
11.684	-0.00221	0.01047
11.686	-0.00219	0.01046
11.688	-0.00217	0.01046
11.69	-0.00215	0.01045
11.692	-0.00213	0.01044
11.694	-0.00211	0.01043
11.696	-0.00209	0.01042
11.698	-0.00207	0.01042
11.7	-0.00205	0.01041
11.702	-0.00203	0.0104
11.704	-0.002	0.01039
11.706	-0.00198	0.01038
11.708	-0.00196	0.01037
11.71	-0.00194	0.01036
11.712	-0.00192	0.01035
11.714	-0.0019	0.01035
11.716	-0.00188	0.01034
11.718	-0.00186	0.01033
11.72	-0.00184	0.01032
11.722	-0.00182	0.01031
11.724	-0.0018	0.0103
11.726	-0.00178	0.01029
11.728	-0.00176	0.01028
11.73	-0.00174	0.01027
11.732	-0.00172	0.01026
11.734	-0.00169	0.01025
11.736	-0.00167	0.01024
11.738	-0.00165	0.01023
11.74	-0.00163	0.01022
11.742	-0.00161	0.01021
11.744	-0.00159	0.01019
11.746	-0.00157	0.01018
11.748	-0.00155	0.01017
11.75	-0.00153	0.01016
11.752	-0.00151	0.01015
11.754	-0.00149	0.01014
11.756	-0.00147	0.01013
11.758	-0.00145	0.01012
11.76	-0.00143	0.0101
11.762	-0.00141	0.01009
11.764	-0.00139	0.01008
11.766	-0.00137	0.01007
11.768	-0.00135	0.01006
11.77	-0.00133	0.01005
11.772	-0.00131	0.01003
11.774	-0.00129	0.01002
11.776	-0.00127	0.01001
11.778	-0.00125	0.01
11.78	-0.00123	0.00998
11.782	-0.00121	0.00997
11.784	-0.00119	0.00996
11.786	-0.00117	0.00995
11.788	-0.00115	0.00993
11.79	-0.00113	0.00992
11.792	-0.00111	0.00991
11.794	-0.00109	0.00989
11.796	-0.00107	0.00988
11.798	-0.00105	0.00987
11.8	-0.00103	0.00985
11.802	-0.00101	0.00984
11.804	-0.00099	0.00983
11.806	-0.00097	0.00981
11.808	-0.00095	0.0098
11.81	-0.00093	0.00978
11.812	-0.00091	0.00977
11.814	-0.00089	0.00976
11.816	-0.00087	0.00974
11.818	-0.00085	0.00973
11.82	-0.00084	0.00971
11.822	-0.00082	0.0097
11.824	-0.0008	0.00968
11.826	-0.00078	0.00967
11.828	-0.00076	0.00965
11.83	-0.00074	0.00964
11.832	-0.00072	0.00963
11.834	-0.0007	0.00961
11.836	-0.00068	0.0096
11.838	-0.00066	0.00958
11.84	-0.00064	0.00956
11.842	-0.00062	0.00955
11.844	-0.0006	0.00953
11.846	-0.00059	0.00952
11.848	-0.00057	0.0095
11.85	-0.00055	0.00949
11.852	-0.00053	0.00947
11.854	-0.00051	0.00946
11.856	-0.00049	0.00944
11.858	-0.00047	0.00942
11.86	-0.00045	0.00941
11.862	-0.00043	0.00939
11.864	-0.00042	0.00938
11.866	-0.0004	0.00936
11.868	-0.00038	0.00934
11.87	-0.00036	0.00933
11.872	-0.00034	0.00931
11.874	-0.00032	0.00929
11.876	-0.0003	0.00928
11.878	-0.00028	0.00926
11.88	-0.00027	0.00924
11.882	-0.00025	0.00923
11.884	-0.00023	0.00921
11.886	-0.00021	0.00919
11.888	-0.00019	0.00917
11.89	-0.00017	0.00916
11.892	-0.00016	0.00914
11.894	-0.00014	0.00912
11.896	-0.00012	0.00911
11.898	-0.0001	0.00909
11.9	-0.00008	0.00907
11.902	-0.00006	0.00905
11.904	-0.00005	0.00903
11.906	-0.00003	0.00902
11.908	-0.00001	0.009
11.91	0.00001	0.00898
11.912	0.00003	0.00896
11.914	0.00004	0.00894
11.916	0.00006	0.00893
11.918	0.00008	0.00891
11.92	0.0001	0.00889
11.922	0.00011	0.00887
11.924	0.00013	0.00885
11.926	0.00015	0.00883
11.928	0.00017	0.00882
11.93	0.00018	0.0088
11.932	0.0002	0.00878
11.934	0.00022	0.00876
11.936	0.00024	0.00874
11.938	0.00026	0.00872
11.94	0.00027	0.0087
11.942	0.00029	0.00868
11.944	0.00031	0.00866
11.946	0.00032	0.00865
11.948	0.00034	0.00863
11.95	0.00036	0.00861
11.952	0.00038	0.00859
11.954	0.00039	0.00857
11.956	0.00041	0.00855
11.958	0.00043	0.00853
11.96	0.00044	0.00851
11.962	0.00046	0.00849
11.964	0.00048	0.00847
11.966	0.0005	0.00845
11.968	0.00051	0.00843
11.97	0.00053	0.00841
11.972	0.00055	0.00839
11.974	0.00056	0.00837
11.976	0.00058	0.00835
11.978	0.0006	0.00833
11.98	0.00061	0.00831
11.982	0.00063	0.00829
11.984	0.00065	0.00827
11.986	0.00066	0.00825
11.988	0.00068	0.00823
11.99	0.0007	0.00821
11.992	0.00071	0.00819
11.994	0.00073	0.00817
11.996	0.00074	0.00815
11.998	0.00076	0.00812
12	0.00078	0.0081
12.002	0.00079	0.00808
12.004	0.00081	0.00806
12.006	0.00083	0.00804
12.008	0.00084	0.00802
12.01	0.00086	0.008
12.012	0.00087	0.00798
12.014	0.00089	0.00796
12.016	0.00091	0.00793
12.018	0.00092	0.00791
12.02	0.00094	0.00789
12.022	0.00095	0.00787
12.024	0.00097	0.00785
12.026	0.00098	0.00783
12.028	0.001	0.00781
12.03	0.00102	0.00778
12.032	0.00103	0.00776
12.034	0.00105	0.00774
12.036	0.00106	0.00772
12.038	0.00108	0.0077
12.04	0.00109	0.00768
12.042	0.00111	0.00765
12.044	0.00112	0.00763
12.046	0.00114	0.00761
12.048	0.00115	0.00759
12.05	0.00117	0.00757
12.052	0.00118	0.00754
12.054	0.0012	0.00752
12.056	0.00121	0.0075
12.058	0.00123	0.00748
12.06	0.00124	0.00745
12.062	0.00126	0.00743
12.064	0.00127	0.00741
12.066	0.00129	0.00739
12.068	0.0013	0.00736
12.07	0.00132	0.00734
12.072	0.00133	0.00732
12.074	0.00135	0.0073
12.076	0.00136	0.00727
12.078	0.00138	0.00725
12.08	0.00139	0.00723
12.082	0.00141	0.00721
12.084	0.00142	0.00718
12.086	0.00143	0.00716
12.088	0.00145	0.00714
12.09	0.00146	0.00711
12.092	0.00148	0.00709
12.094	0.00149	0.00707
12.096	0.0015	0.00704
12.098	0.00152	0.00702
12.1	0.00153	0.007
12.102	0.00155	0.00698
12.104	0.00156	0.00695
12.106	0.00157	0.00693
12.108	0.00159	0.00691
12.11	0.0016	0.00688
12.112	0.00162	0.00686
12.114	0.00163	0.00684
12.116	0.00164	0.00681
12.118	0.00166	0.00679
12.12	0.00167	0.00676
12.122	0.00168	0.00674
12.124	0.0017	0.00672
12.126	0.00171	0.00669
12.128	0.00172	0.00667
12.13	0.00174	0.00665
12.132	0.00175	0.00662
12.134	0.00176	0.0066
12.136	0.00178	0.00658
12.138	0.00179	0.00655
12.14	0.0018	0.00653
12.142	0.00182	0.0065
12.144	0.00183	0.00648
12.146	0.00184	0.00646
12.148	0.00186	0.00643
12.15	0.00187	0.00641
12.152	0.00188	0.00638
12.154	0.00189	0.00636
12.156	0.00191	0.00634
12.158	0.00192	0.00631
12.16	0.00193	0.00629
12.162	0.00194	0.00626
12.164	0.00196	0.00624
12.166	0.00197	0.00621
12.168	0.00198	0.00619
12.17	0.00199	0.00617
12.172	0.00201	0.00614
12.174	0.00202	0.00612
12.176	0.00203	0.00609
12.178	0.00204	0.00607
12.18	0.00206	0.00604
12.182	0.00207	0.00602
12.184	0.00208	0.006
12.186	0.00209	0.00597
12.188	0.0021	0.00595
12.19	0.00211	0.00592
12.192	0.00213	0.0059
12.194	0.00214	0.00587
12.196	0.00215	0.00585
12.198	0.00216	0.00582
12.2	0.00217	0.0058
12.202	0.00219	0.00577
12.204	0.0022	0.00575
12.206	0.00221	0.00572
12.208	0.00222	0.0057
12.21	0.00223	0.00568
12.212	0.00224	0.00565
12.214	0.00225	0.00563
12.216	0.00226	0.0056
12.218	0.00228	0.00558
12.22	0.00229	0.00555
12.222	0.0023	0.00553
12.224	0.00231	0.0055
12.226	0.00232	0.00548
12.228	0.00233	0.00545
12.23	0.00234	0.00543
12.232	0.00235	0.0054
12.234	0.00236	0.00538
12.236	0.00237	0.00535
12.238	0.00238	0.00533
12.24	0.0024	0.0053
12.242	0.00241	0.00528
12.244	0.00242	0.00525
12.246	0.00243	0.00523
12.248	0.00244	0.0052
12.25	0.00245	0.00518
12.252	0.00246	0.00515
12.254	0.00247	0.00513
12.256	0.00248	0.0051
12.258	0.00249	0.00508
12.26	0.0025	0.00505
12.262	0.00251	0.00503
12.264	0.00252	0.005
12.266	0.00253	0.00498
12.268	0.00254	0.00495
12.27	0.00255	0.00493
12.272	0.00256	0.0049
12.274	0.00257	0.00488
12.276	0.00258	0.00485
12.278	0.00259	0.00483
12.28	0.0026	0.0048
12.282	0.00261	0.00478
12.284	0.00262	0.00475
12.286	0.00263	0.00473
12.288	0.00264	0.0047
