                Time            Position            Velocity
            21.59600             0.41667            -0.00001
            21.59800             0.41667            -0.00001
            21.60000             0.41667            -0.00001
            21.60200             0.41667            -0.00001
            21.60400             0.41667            -0.00001
            21.60600             0.41667            -0.00001
            21.60800             0.41667            -0.00001
            21.61000             0.41667            -0.00001
            21.61200             0.41667            -0.00001
            21.61400             0.41667            -0.00001
            21.61600             0.41667            -0.00001
            21.61800             0.41667            -0.00001
            21.62000             0.41667            -0.00001
            21.62200             0.41667            -0.00001
            21.62400             0.41667            -0.00001
            21.62600             0.41667            -0.00001
            21.62800             0.41667            -0.00001
            21.63000             0.41667            -0.00001
            21.63200             0.41667            -0.00001
            21.63400             0.41667            -0.00001
            21.63600             0.41667            -0.00001
            21.63800             0.41667            -0.00001
            21.64000             0.41667            -0.00001
            21.64200             0.41667            -0.00001
            21.64400             0.41667            -0.00001
            21.64600             0.41667            -0.00001
            21.64800             0.41667            -0.00001
            21.65000             0.41667            -0.00001
            21.65200             0.41667            -0.00001
            21.65400             0.41667            -0.00001
            21.65600             0.41667            -0.00001
            21.65800             0.41667            -0.00001
            21.66000             0.41667            -0.00001
            21.66200             0.41667            -0.00001
            21.66400             0.41667            -0.00001
            21.66600             0.41667            -0.00001
            21.66800             0.41667            -0.00001
            21.67000             0.41667            -0.00001
            21.67200             0.41667            -0.00001
            21.67400             0.41667            -0.00001
            21.67600             0.41667            -0.00001
            21.67800             0.41667            -0.00001
            21.68000             0.41667            -0.00001
            21.68200             0.41667            -0.00001
            21.68400             0.41667            -0.00001
            21.68600             0.41667            -0.00001
            21.68800             0.41667            -0.00001
            21.69000             0.41667            -0.00001
            21.69200             0.41667            -0.00001
            21.69400             0.41667            -0.00001
            21.69600             0.41667            -0.00001
            21.69800             0.41667            -0.00001
            21.70000             0.41667            -0.00001
            21.70200             0.41667            -0.00001
            21.70400             0.41667            -0.00001
            21.70600             0.41667            -0.00001
            21.70800             0.41667            -0.00001
            21.71000             0.41667            -0.00001
            21.71200             0.41667            -0.00001
            21.71400             0.41667            -0.00001
            21.71600             0.41667            -0.00001
            21.71800             0.41667            -0.00001
            21.72000             0.41667            -0.00001
            21.72200             0.41667            -0.00001
            21.72400             0.41667            -0.00001
            21.72600             0.41667            -0.00001
            21.72800             0.41667            -0.00001
            21.73000             0.41667            -0.00001
            21.73200             0.41667            -0.00001
            21.73400             0.41667            -0.00001
            21.73600             0.41667            -0.00001
            21.73800             0.41667            -0.00001
            21.74000             0.41667            -0.00001
            21.74200             0.41667            -0.00001
            21.74400             0.41667            -0.00001
            21.74600             0.41667            -0.00001
            21.74800             0.41667            -0.00001
            21.75000             0.41667            -0.00001
            21.75200             0.41667            -0.00001
            21.75400             0.41667            -0.00001
            21.75600             0.41667            -0.00001
            21.75800             0.41667            -0.00001
            21.76000             0.41667            -0.00001
            21.76200             0.41667            -0.00001
            21.76400             0.41667            -0.00001
            21.76600             0.41667            -0.00001
            21.76800             0.41667            -0.00001
            21.77000             0.41667            -0.00001
            21.77200             0.41667            -0.00001
            21.77400             0.41667            -0.00001
            21.77600             0.41667            -0.00001
            21.77800             0.41667            -0.00001
            21.78000             0.41667            -0.00001
            21.78200             0.41667            -0.00001
            21.78400             0.41667            -0.00001
            21.78600             0.41667            -0.00001
            21.78800             0.41667            -0.00001
            21.79000             0.41667            -0.00001
            21.79200             0.41667            -0.00001
            21.79400             0.41667            -0.00001
            21.79600             0.41667            -0.00001
            21.79800             0.41667            -0.00001
            21.80000             0.41667            -0.00001
            21.80200             0.41667            -0.00001
            21.80400             0.41667            -0.00001
            21.80600             0.41667            -0.00001
            21.80800             0.41667            -0.00001
            21.81000             0.41667            -0.00001
            21.81200             0.41667            -0.00001
            21.81400             0.41667            -0.00001
            21.81600             0.41667            -0.00001
            21.81800             0.41667            -0.00001
            21.82000             0.41667            -0.00001
            21.82200             0.41667            -0.00001
            21.82400             0.41667            -0.00001
            21.82600             0.41667            -0.00001
            21.82800             0.41667            -0.00001
            21.83000             0.41667            -0.00001
            21.83200             0.41667            -0.00001
            21.83400             0.41667            -0.00001
            21.83600             0.41667            -0.00001
            21.83800             0.41667            -0.00001
            21.84000             0.41667            -0.00001
            21.84200             0.41667            -0.00001
            21.84400             0.41667            -0.00001
            21.84600             0.41667            -0.00001
            21.84800             0.41667            -0.00001
            21.85000             0.41667            -0.00001
            21.85200             0.41667            -0.00001
            21.85400             0.41667            -0.00001
            21.85600             0.41667            -0.00001
            21.85800             0.41667            -0.00001
            21.86000             0.41667            -0.00001
            21.86200             0.41667            -0.00001
            21.86400             0.41667            -0.00001
            21.86600             0.41667            -0.00001
            21.86800             0.41667            -0.00001
            21.87000             0.41667            -0.00001
            21.87200             0.41667            -0.00001
            21.87400             0.41667            -0.00001
            21.87600             0.41667            -0.00001
            21.87800             0.41667            -0.00001
            21.88000             0.41667            -0.00001
            21.88200             0.41667            -0.00001
            21.88400             0.41667            -0.00001
            21.88600             0.41667            -0.00001
            21.88800             0.41667            -0.00001
            21.89000             0.41667            -0.00001
            21.89200             0.41667            -0.00001
            21.89400             0.41667            -0.00001
            21.89600             0.41667            -0.00001
            21.89800             0.41667            -0.00001
            21.90000             0.41667            -0.00001
            21.90200             0.41667            -0.00001
            21.90400             0.41667            -0.00001
            21.90600             0.41667            -0.00001
            21.90800             0.41667            -0.00001
            21.91000             0.41667            -0.00001
            21.91200             0.41667            -0.00001
            21.91400             0.41667            -0.00001
            21.91600             0.41667            -0.00001
            21.91800             0.41667            -0.00001
            21.92000             0.41667            -0.00001
            21.92200             0.41667            -0.00001
            21.92400             0.41667            -0.00001
            21.92600             0.41667            -0.00001
            21.92800             0.41667            -0.00001
            21.93000             0.41667            -0.00001
            21.93200             0.41667            -0.00001
            21.93400             0.41667            -0.00001
            21.93600             0.41667            -0.00001
            21.93800             0.41667            -0.00001
            21.94000             0.41667            -0.00001
            21.94200             0.41667            -0.00001
            21.94400             0.41667            -0.00001
            21.94600             0.41667            -0.00001
            21.94800             0.41667            -0.00001
            21.95000             0.41667            -0.00001
            21.95200             0.41667            -0.00001
            21.95400             0.41667            -0.00001
            21.95600             0.41667            -0.00001
            21.95800             0.41667            -0.00001
            21.96000             0.41667            -0.00001
            21.96200             0.41667            -0.00001
            21.96400             0.41667            -0.00001
            21.96600             0.41667            -0.00001
            21.96800             0.41667            -0.00001
            21.97000             0.41667            -0.00001
            21.97200             0.41667            -0.00001
            21.97400             0.41667            -0.00001
            21.97600             0.41667            -0.00001
            21.97800             0.41667            -0.00001
            21.98000             0.41667            -0.00001
            21.98200             0.41667            -0.00001
            21.98400             0.41667            -0.00001
            21.98600             0.41667            -0.00001
            21.98800             0.41667            -0.00001
            21.99000             0.41667            -0.00001
            21.99200             0.41667            -0.00001
            21.99400             0.41667            -0.00001
            21.99600             0.41667            -0.00001
            21.99800             0.41667            -0.00001
            22.00000             0.41667            -0.00001
            22.00200             0.41667            -0.00001
            22.00400             0.41667            -0.00001
            22.00600             0.41667            -0.00001
            22.00800             0.41667            -0.00001
            22.01000             0.41667            -0.00001
            22.01200             0.41667            -0.00001
            22.01400             0.41667            -0.00001
            22.01600             0.41667            -0.00001
            22.01800             0.41667            -0.00001
            22.02000             0.41667            -0.00001
            22.02200             0.41667            -0.00001
            22.02400             0.41667            -0.00001
            22.02600             0.41667            -0.00001
            22.02800             0.41667            -0.00001
            22.03000             0.41667            -0.00001
            22.03200             0.41667            -0.00001
            22.03400             0.41667            -0.00001
            22.03600             0.41667            -0.00001
            22.03800             0.41667            -0.00001
            22.04000             0.41667            -0.00001
            22.04200             0.41667            -0.00001
            22.04400             0.41667            -0.00001
            22.04600             0.41667            -0.00001
            22.04800             0.41667            -0.00001
            22.05000             0.41667            -0.00001
            22.05200             0.41667            -0.00001
            22.05400             0.41667            -0.00001
            22.05600             0.41667            -0.00001
            22.05800             0.41667            -0.00001
            22.06000             0.41667            -0.00001
            22.06200             0.41667            -0.00001
            22.06400             0.41667            -0.00001
            22.06600             0.41667            -0.00001
            22.06800             0.41667            -0.00001
            22.07000             0.41667            -0.00001
            22.07200             0.41667            -0.00001
            22.07400             0.41667            -0.00001
            22.07600             0.41667            -0.00001
            22.07800             0.41667            -0.00001
            22.08000             0.41667            -0.00001
            22.08200             0.41667            -0.00001
            22.08400             0.41667            -0.00001
            22.08600             0.41667            -0.00001
            22.08800             0.41667            -0.00001
            22.09000             0.41667            -0.00001
            22.09200             0.41667            -0.00001
            22.09400             0.41667            -0.00001
            22.09600             0.41667            -0.00001
            22.09800             0.41667            -0.00001
            22.10000             0.41667            -0.00001
            22.10200             0.41667            -0.00001
            22.10400             0.41667            -0.00001
            22.10600             0.41667            -0.00001
            22.10800             0.41667            -0.00001
            22.11000             0.41666            -0.00001
            22.11200             0.41666            -0.00001
            22.11400             0.41666            -0.00001
            22.11600             0.41666            -0.00001
            22.11800             0.41666            -0.00001
            22.12000             0.41666            -0.00001
            22.12200             0.41666            -0.00001
            22.12400             0.41666            -0.00001
            22.12600             0.41666            -0.00001
            22.12800             0.41666            -0.00001
            22.13000             0.41666            -0.00001
            22.13200             0.41666            -0.00001
            22.13400             0.41666            -0.00001
            22.13600             0.41666            -0.00001
            22.13800             0.41666            -0.00001
            22.14000             0.41666            -0.00001
            22.14200             0.41666            -0.00001
            22.14400             0.41666            -0.00001
            22.14600             0.41666            -0.00001
            22.14800             0.41666            -0.00001
            22.15000             0.41666            -0.00001
            22.15200             0.41666            -0.00001
            22.15400             0.41666            -0.00001
            22.15600             0.41666            -0.00001
            22.15800             0.41666            -0.00001
            22.16000             0.41666            -0.00001
            22.16200             0.41666            -0.00001
            22.16400             0.41666            -0.00001
            22.16600             0.41666            -0.00001
            22.16800             0.41666            -0.00001
            22.17000             0.41666            -0.00001
            22.17200             0.41666            -0.00001
            22.17400             0.41666            -0.00001
            22.17600             0.41666            -0.00001
            22.17800             0.41666            -0.00001
            22.18000             0.41666            -0.00001
            22.18200             0.41666            -0.00001
            22.18400             0.41666            -0.00001
            22.18600             0.41666            -0.00001
            22.18800             0.41666            -0.00001
            22.19000             0.41666            -0.00001
            22.19200             0.41666            -0.00001
            22.19400             0.41666            -0.00001
            22.19600             0.41666            -0.00001
            22.19800             0.41666            -0.00001
            22.20000             0.41666            -0.00001
            22.20200             0.41666            -0.00001
            22.20400             0.41666            -0.00001
            22.20600             0.41666            -0.00001
            22.20800             0.41666            -0.00001
            22.21000             0.41666            -0.00001
            22.21200             0.41666            -0.00001
            22.21400             0.41666            -0.00001
            22.21600             0.41666            -0.00001
            22.21800             0.41666            -0.00001
            22.22000             0.41666            -0.00001
            22.22200             0.41666            -0.00001
            22.22400             0.41666            -0.00001
            22.22600             0.41666            -0.00001
            22.22800             0.41666            -0.00001
            22.23000             0.41666            -0.00001
            22.23200             0.41666            -0.00001
            22.23400             0.41666            -0.00001
            22.23600             0.41666            -0.00001
            22.23800             0.41666            -0.00001
            22.24000             0.41666            -0.00001
            22.24200             0.41666            -0.00001
            22.24400             0.41666            -0.00001
            22.24600             0.41666            -0.00001
            22.24800             0.41666            -0.00001
            22.25000             0.41666            -0.00001
            22.25200             0.41666            -0.00001
            22.25400             0.41666            -0.00001
            22.25600             0.41666            -0.00001
            22.25800             0.41666            -0.00001
            22.26000             0.41666            -0.00001
            22.26200             0.41666            -0.00001
            22.26400             0.41666            -0.00001
            22.26600             0.41666            -0.00001
            22.26800             0.41666            -0.00001
            22.27000             0.41666            -0.00001
            22.27200             0.41666            -0.00001
            22.27400             0.41666            -0.00001
            22.27600             0.41666            -0.00001
            22.27800             0.41666            -0.00001
            22.28000             0.41666            -0.00001
            22.28200             0.41666            -0.00001
            22.28400             0.41666            -0.00001
            22.28600             0.41666            -0.00001
            22.28800             0.41666            -0.00001
            22.29000             0.41666            -0.00001
            22.29200             0.41666            -0.00001
            22.29400             0.41666            -0.00001
            22.29600             0.41666            -0.00001
            22.29800             0.41666            -0.00001
            22.30000             0.41666            -0.00001
            22.30200             0.41666            -0.00001
            22.30400             0.41666            -0.00001
            22.30600             0.41666            -0.00001
            22.30800             0.41666            -0.00001
            22.31000             0.41666            -0.00001
            22.31200             0.41666            -0.00001
            22.31400             0.41666            -0.00001
            22.31600             0.41666            -0.00001
            22.31800             0.41666            -0.00001
            22.32000             0.41666            -0.00001
            22.32200             0.41666            -0.00001
            22.32400             0.41666            -0.00001
            22.32600             0.41666            -0.00001
            22.32800             0.41666            -0.00001
            22.33000             0.41666            -0.00001
            22.33200             0.41666            -0.00001
            22.33400             0.41666            -0.00001
            22.33600             0.41666            -0.00001
            22.33800             0.41666            -0.00001
            22.34000             0.41666            -0.00001
            22.34200             0.41666            -0.00001
            22.34400             0.41666            -0.00001
            22.34600             0.41666            -0.00001
            22.34800             0.41666            -0.00001
            22.35000             0.41666            -0.00001
            22.35200             0.41666            -0.00001
            22.35400             0.41666            -0.00001
            22.35600             0.41666            -0.00001
            22.35800             0.41666            -0.00001
            22.36000             0.41666            -0.00001
            22.36200             0.41666            -0.00001
            22.36400             0.41666            -0.00001
            22.36600             0.41666            -0.00001
            22.36800             0.41666            -0.00001
            22.37000             0.41666            -0.00001
            22.37200             0.41666            -0.00001
            22.37400             0.41666            -0.00001
            22.37600             0.41666            -0.00001
            22.37800             0.41666            -0.00001
            22.38000             0.41666            -0.00001
            22.38200             0.41666            -0.00001
            22.38400             0.41666            -0.00001
            22.38600             0.41666            -0.00001
            22.38800             0.41666            -0.00001
            22.39000             0.41666            -0.00001
            22.39200             0.41666            -0.00001
            22.39400             0.41666            -0.00001
            22.39600             0.41666            -0.00001
            22.39800             0.41666            -0.00001
            22.40000             0.41666            -0.00001
            22.40200             0.41666            -0.00001
            22.40400             0.41666            -0.00001
            22.40600             0.41666            -0.00001
            22.40800             0.41666            -0.00001
            22.41000             0.41666            -0.00001
            22.41200             0.41666            -0.00001
            22.41400             0.41666            -0.00001
            22.41600             0.41666            -0.00001
            22.41800             0.41666            -0.00001
            22.42000             0.41666            -0.00001
            22.42200             0.41666            -0.00001
            22.42400             0.41666            -0.00000
            22.42600             0.41666            -0.00000
            22.42800             0.41666            -0.00000
            22.43000             0.41666            -0.00000
            22.43200             0.41666            -0.00000
            22.43400             0.41666            -0.00000
            22.43600             0.41666            -0.00000
            22.43800             0.41666            -0.00000
            22.44000             0.41666            -0.00000
            22.44200             0.41666            -0.00000
            22.44400             0.41666            -0.00000
            22.44600             0.41666            -0.00000
            22.44800             0.41666            -0.00000
            22.45000             0.41666            -0.00000
            22.45200             0.41666            -0.00000
            22.45400             0.41666            -0.00000
            22.45600             0.41666            -0.00000
            22.45800             0.41666            -0.00000
            22.46000             0.41666            -0.00000
            22.46200             0.41666            -0.00000
            22.46400             0.41666            -0.00000
            22.46600             0.41666            -0.00000
            22.46800             0.41666            -0.00000
            22.47000             0.41666            -0.00000
            22.47200             0.41666            -0.00000
            22.47400             0.41666            -0.00000
            22.47600             0.41666            -0.00000
            22.47800             0.41666            -0.00000
            22.48000             0.41666            -0.00000
            22.48200             0.41666            -0.00000
            22.48400             0.41666            -0.00000
            22.48600             0.41666            -0.00000
            22.48800             0.41666            -0.00000
            22.49000             0.41666            -0.00000
            22.49200             0.41666            -0.00000
            22.49400             0.41666            -0.00000
            22.49600             0.41666            -0.00000
            22.49800             0.41666            -0.00000
            22.50000             0.41666            -0.00000
            22.50200             0.41666            -0.00000
            22.50400             0.41666            -0.00000
            22.50600             0.41666            -0.00000
            22.50800             0.41666            -0.00000
            22.51000             0.41666            -0.00000
            22.51200             0.41666            -0.00000
            22.51400             0.41666            -0.00000
            22.51600             0.41666            -0.00000
            22.51800             0.41666            -0.00000
            22.52000             0.41666            -0.00000
            22.52200             0.41666            -0.00000
            22.52400             0.41666            -0.00000
            22.52600             0.41666            -0.00000
            22.52800             0.41666            -0.00000
            22.53000             0.41666            -0.00000
            22.53200             0.41666            -0.00000
            22.53400             0.41666            -0.00000
            22.53600             0.41666            -0.00000
            22.53800             0.41666            -0.00000
            22.54000             0.41666            -0.00000
            22.54200             0.41666            -0.00000
            22.54400             0.41666            -0.00000
            22.54600             0.41666            -0.00000
            22.54800             0.41666            -0.00000
            22.55000             0.41666            -0.00000
            22.55200             0.41666            -0.00000
            22.55400             0.41666            -0.00000
            22.55600             0.41666            -0.00000
            22.55800             0.41666            -0.00000
            22.56000             0.41666            -0.00000
            22.56200             0.41666            -0.00000
            22.56400             0.41666            -0.00000
            22.56600             0.41666            -0.00000
            22.56800             0.41666            -0.00000
            22.57000             0.41666            -0.00000
            22.57200             0.41666            -0.00000
            22.57400             0.41666            -0.00000
            22.57600             0.41666            -0.00000
            22.57800             0.41666            -0.00000
            22.58000             0.41666            -0.00000
            22.58200             0.41666            -0.00000
            22.58400             0.41666            -0.00000
            22.58600             0.41666            -0.00000
            22.58800             0.41666            -0.00000
            22.59000             0.41666            -0.00000
            22.59200             0.41666            -0.00000
            22.59400             0.41666            -0.00000
            22.59600             0.41666            -0.00000
            22.59800             0.41666            -0.00000
            22.60000             0.41666            -0.00000
            22.60200             0.41666            -0.00000
            22.60400             0.41666            -0.00000
            22.60600             0.41666            -0.00000
            22.60800             0.41666            -0.00000
            22.61000             0.41666            -0.00000
            22.61200             0.41666            -0.00000
            22.61400             0.41666            -0.00000
            22.61600             0.41666            -0.00000
            22.61800             0.41666            -0.00000
            22.62000             0.41666            -0.00000
            22.62200             0.41666            -0.00000
            22.62400             0.41666            -0.00000
            22.62600             0.41666            -0.00000
            22.62800             0.41666            -0.00000
            22.63000             0.41666            -0.00000
            22.63200             0.41666            -0.00000
            22.63400             0.41666            -0.00000
            22.63600             0.41666            -0.00000
            22.63800             0.41666            -0.00000
            22.64000             0.41666            -0.00000
            22.64200             0.41666            -0.00000
            22.64400             0.41666            -0.00000
            22.64600             0.41666            -0.00000
            22.64800             0.41666            -0.00000
            22.65000             0.41666            -0.00000
            22.65200             0.41666            -0.00000
            22.65400             0.41666            -0.00000
            22.65600             0.41666            -0.00000
            22.65800             0.41666            -0.00000
            22.66000             0.41666            -0.00000
            22.66200             0.41666            -0.00000
            22.66400             0.41666            -0.00000
            22.66600             0.41666            -0.00000
            22.66800             0.41666            -0.00000
            22.67000             0.41666            -0.00000
            22.67200             0.41666            -0.00000
            22.67400             0.41666            -0.00000
            22.67600             0.41666            -0.00000
            22.67800             0.41666            -0.00000
            22.68000             0.41666            -0.00000
            22.68200             0.41666            -0.00000
            22.68400             0.41666            -0.00000
            22.68600             0.41666            -0.00000
            22.68800             0.41666            -0.00000
            22.69000             0.41666            -0.00000
            22.69200             0.41666            -0.00000
            22.69400             0.41666            -0.00000
            22.69600             0.41666            -0.00000
            22.69800             0.41666            -0.00000
            22.70000             0.41666            -0.00000
            22.70200             0.41666            -0.00000
            22.70400             0.41666            -0.00000
            22.70600             0.41666            -0.00000
            22.70800             0.41666            -0.00000
            22.71000             0.41666            -0.00000
            22.71200             0.41666            -0.00000
            22.71400             0.41666            -0.00000
            22.71600             0.41666            -0.00000
            22.71800             0.41666            -0.00000
            22.72000             0.41666            -0.00000
            22.72200             0.41666            -0.00000
            22.72400             0.41666            -0.00000
            22.72600             0.41666            -0.00000
            22.72800             0.41666            -0.00000
            22.73000             0.41666            -0.00000
            22.73200             0.41666            -0.00000
            22.73400             0.41666             0.00000
            22.73600             0.41666             0.00000
            22.73800             0.41666             0.00000
            22.74000             0.41666             0.00000
            22.74200             0.41666             0.00000
            22.74400             0.41666             0.00000
            22.74600             0.41666             0.00000
            22.74800             0.41666             0.00000
            22.75000             0.41666             0.00000
            22.75200             0.41666             0.00000
            22.75400             0.41666             0.00000
            22.75600             0.41666             0.00000
            22.75800             0.41666             0.00000
            22.76000             0.41666             0.00000
            22.76200             0.41666             0.00000
            22.76400             0.41666             0.00000
            22.76600             0.41666             0.00000
            22.76800             0.41666             0.00000
            22.77000             0.41666             0.00000
            22.77200             0.41666             0.00000
            22.77400             0.41666             0.00000
            22.77600             0.41666             0.00000
            22.77800             0.41666             0.00000
            22.78000             0.41666             0.00000
            22.78200             0.41666             0.00000
            22.78400             0.41666             0.00000
            22.78600             0.41666             0.00000
            22.78800             0.41666             0.00000
            22.79000             0.41666             0.00000
            22.79200             0.41666             0.00000
            22.79400             0.41666             0.00000
            22.79600             0.41666             0.00000
            22.79800             0.41666             0.00000
            22.80000             0.41666             0.00000
            22.80200             0.41666             0.00000
            22.80400             0.41666             0.00000
            22.80600             0.41666             0.00000
            22.80800             0.41666             0.00000
            22.81000             0.41666             0.00000
            22.81200             0.41666             0.00000
            22.81400             0.41666             0.00000
            22.81600             0.41666             0.00000
            22.81800             0.41666             0.00000
            22.82000             0.41666             0.00000
            22.82200             0.41666             0.00000
            22.82400             0.41666             0.00000
            22.82600             0.41666             0.00000
            22.82800             0.41666             0.00000
            22.83000             0.41666             0.00000
            22.83200             0.41666             0.00000
            22.83400             0.41666             0.00000
            22.83600             0.41666             0.00000
            22.83800             0.41666             0.00000
            22.84000             0.41666             0.00000
            22.84200             0.41666             0.00000
            22.84400             0.41666             0.00000
            22.84600             0.41666             0.00000
            22.84800             0.41666             0.00000
            22.85000             0.41666             0.00000
            22.85200             0.41666             0.00000
            22.85400             0.41666             0.00000
            22.85600             0.41666             0.00000
            22.85800             0.41666             0.00000
            22.86000             0.41666             0.00000
            22.86200             0.41666             0.00000
            22.86400             0.41666             0.00000
            22.86600             0.41666             0.00000
            22.86800             0.41666             0.00000
            22.87000             0.41666             0.00000
            22.87200             0.41666             0.00000
            22.87400             0.41666             0.00000
            22.87600             0.41666             0.00000
            22.87800             0.41666             0.00000
            22.88000             0.41666             0.00000
            22.88200             0.41666             0.00000
            22.88400             0.41666             0.00000
            22.88600             0.41666             0.00000
            22.88800             0.41666             0.00000
            22.89000             0.41666             0.00000
            22.89200             0.41666             0.00000
            22.89400             0.41666             0.00000
            22.89600             0.41666             0.00000
            22.89800             0.41666             0.00000
            22.90000             0.41666             0.00000
            22.90200             0.41666             0.00000
            22.90400             0.41666             0.00000
            22.90600             0.41666             0.00000
            22.90800             0.41666             0.00000
            22.91000             0.41666             0.00000
            22.91200             0.41666             0.00000
            22.91400             0.41666             0.00000
            22.91600             0.41666             0.00000
            22.91800             0.41666             0.00000
            22.92000             0.41666             0.00000
            22.92200             0.41666             0.00000
            22.92400             0.41666             0.00000
            22.92600             0.41666             0.00000
            22.92800             0.41666             0.00000
            22.93000             0.41666             0.00000
            22.93200             0.41666             0.00000
            22.93400             0.41666             0.00000
            22.93600             0.41666             0.00000
            22.93800             0.41666             0.00000
            22.94000             0.41666             0.00000
            22.94200             0.41666             0.00000
            22.94400             0.41666             0.00000
            22.94600             0.41666             0.00000
            22.94800             0.41666             0.00000
            22.95000             0.41666             0.00000
            22.95200             0.41666             0.00000
            22.95400             0.41666             0.00000
            22.95600             0.41666             0.00000
            22.95800             0.41666             0.00000
            22.96000             0.41666             0.00000
            22.96200             0.41666             0.00000
            22.96400             0.41666             0.00000
            22.96600             0.41666             0.00000
            22.96800             0.41666             0.00000
            22.97000             0.41666             0.00000
            22.97200             0.41666             0.00000
            22.97400             0.41666             0.00000
            22.97600             0.41666             0.00000
            22.97800             0.41666             0.00000
            22.98000             0.41666             0.00000
            22.98200             0.41666             0.00000
            22.98400             0.41666             0.00000
            22.98600             0.41666             0.00000
            22.98800             0.41666             0.00000
            22.99000             0.41666             0.00000
            22.99200             0.41666             0.00000
            22.99400             0.41666             0.00000
            22.99600             0.41666             0.00000
            22.99800             0.41666             0.00000
            23.00000             0.41666             0.00000
            23.00200             0.41666             0.00000
            23.00400             0.41666             0.00000
            23.00600             0.41666             0.00000
            23.00800             0.41666             0.00000
            23.01000             0.41666             0.00000
            23.01200             0.41666             0.00000
            23.01400             0.41666             0.00000
            23.01600             0.41666             0.00000
            23.01800             0.41666             0.00000
            23.02000             0.41666             0.00000
            23.02200             0.41666             0.00000
            23.02400             0.41666             0.00000
            23.02600             0.41666             0.00000
            23.02800             0.41666             0.00000
            23.03000             0.41666             0.00000
            23.03200             0.41666             0.00000
            23.03400             0.41666             0.00000
            23.03600             0.41666             0.00000
            23.03800             0.41666             0.00000
            23.04000             0.41666             0.00000
            23.04200             0.41666             0.00000
            23.04400             0.41666             0.00000
            23.04600             0.41666             0.00000
            23.04800             0.41666             0.00000
            23.05000             0.41666             0.00000
            23.05200             0.41666             0.00000
            23.05400             0.41666             0.00000
            23.05600             0.41666             0.00000
            23.05800             0.41666             0.00000
            23.06000             0.41666             0.00000
            23.06200             0.41666             0.00000
            23.06400             0.41666             0.00000
            23.06600             0.41666             0.00000
            23.06800             0.41666             0.00000
            23.07000             0.41666             0.00000
